id,ime,regija,mesto,velikost,cena,tip,leto,adaptirano,nadstropje,agencija,opis,url 
6297956,lj-center-tabor-stanovanje,LJ-mesto,Lj. Center,91.2,1150.0,triinpolsobno,1905,2012,,"Stoja trade, d.o.o., Ljubljana","91,2 m2, 3,5-sobno, zgrajeno l. 1905, adaptirano l. 2012, 4. nad., oddamo. Cena: 1.150,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-tabor-stanovanje_6297956/
6301908,lj-center-trdinova-stanovanje,LJ-mesto,Lj. Center,100.0,1180.0,,1906,2019,3,Rojal invest d.o.o.,"100 m2, 4-sobno, v stavbi zgrajeni l. 1906, adaptirano l. 2019, 3/4 nad., oddamo. Cena: 1.180,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-trdinova-stanovanje_6301908/
6294596,lj-center-trnovo-ziherlova-ulica-stanovanje,LJ-mesto,Lj. Center,58.0,800.0,dvosobno,1979,2012,2,Pronaj d.o.o.,"58 m2, 2-sobno, zgrajeno l. 1979, adaptirano l. 2012, 2/7 nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-trnovo-ziherlova-ulica-stanovanje_6294596/
6302405,lj-center-trnovo-ziherlova-2-stanovanje,LJ-mesto,Lj. Center,40.2,600.0,enosobno,1980,,,Maridom nepremičnine d.o.o.,"40,2 m2, 1-sobno, zgrajeno l. 1980, 3. nad., polletno predplačilo, oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-trnovo-ziherlova-2-stanovanje_6302405/
6295772,lj-center-trubarjeva-stanovanje,LJ-mesto,Lj. Center,86.0,1100.0,triinpolsobno,1968,,,"Sonce skupina d.o.o., PE Ljubljana","86 m2, 3,5-sobno, zgrajeno l. 1968, 11. nad., LJ. CENTER, 86 m2, 3,5 sobno, 11. nad., na Trubarjevi, lep razgled, opreml...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-trubarjeva-stanovanje_6295772/
6245290,lj-center-v-blizini-glavne-poste-stanovanje,LJ-mesto,Lj. Center,183.0,2500.0,,1931,2018,,Agencija Barbara nepremičnine d.o.o.,"183 m2, 4-sobno, zgrajeno l. 1931, adaptirano l. 2018, 2. nad., V strogem centru mesta v urejeni staromeščanski hiši odd...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-v-blizini-glavne-poste-stanovanje_6245290/
6297757,lj-center-valvasorjeva-ulica-stanovanje,LJ-mesto,Lj. Center,65.0,950.0,dvosobno,1967,2018,,Zasebna ponudba,"65 m2, 2-sobno, zgrajeno l. 1967, adaptirano l. 2018, visoko pritličje, oddamo. Cena: 950,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-valvasorjeva-ulica-stanovanje_6297757/
6279735,lj-center-vidovdanska-1-stanovanje,LJ-mesto,Lj. Center,75.5,1350.0,trisobno,1800,2017,2,Zasebna ponudba,"75,5 m2, 3-sobno, zgrajeno l. 1800, adaptirano l. 2017, 2/2 nad., 3. sobno stanovanje oddam. Ogrevanje, toplovod, el. pr...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-vidovdanska-1-stanovanje_6279735/
6259353,lj-center-vidovdanska-cesta-stanovanje,LJ-mesto,Lj. Center,75.5,1500.0,trisobno,1845,2019,2,"ENOTA real estate, nepremičninsko posredovanje, Eva Golc, s.p","75,5 m2, 3-sobno, zgrajeno l. 1845, adaptirano l. 2019, 2/2 nad., popolnoma prenovljeno, v fazi opremljanja, parkirno me...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-vidovdanska-cesta-stanovanje_6259353/
6017111,lj-center-vila-urbana-stanovanje,LJ-mesto,Lj. Center,137.0,2700.0,trisobno,2005,,,Rojal invest d.o.o.,"137 m2, 3-sobno, zgrajeno l. 2005, 2. nad., oddamo. Cena: 2.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-vila-urbana-stanovanje_6017111/
6295779,lj-center-vodmat-potrceva-ulica-stanovanje,LJ-mesto,Lj. Center,74.0,830.0,trisobno,1967,2003,5,REGROUP d.o.o.,"74 m2, 3-sobno, zgrajeno l. 1967, adaptirano l. 2003, 5/9 nad., prostorno svetlo funkcionalno delno opremljeno stanovanj...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-vodmat-potrceva-ulica-stanovanje_6295779/
6208667,lj-center-z-atrijem-stanovanje,LJ-mesto,Lj. Center,245.0,3500.0,petsobno,2009,,P,Garant - Gabrijela Smuk s.p.,"245 m2, 5 in večsobno, zgrajeno l. 2009, 85 m2 zemljišča, P/3 nad., oddamo nadstandardno pet sobno opremljeno stanovanje...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-z-atrijem-stanovanje_6208667/
6301649,lj-center-zelena-jama-stanovanje,LJ-mesto,Lj. Center,60.0,850.0,trisobno,2018,,P,Zasebna ponudba,"60 m2, 3-sobno, zgrajeno l. 2018, 200 m2 zemljišča, P/1 nad., 60 m2,3sobno, pritličje, atrij 70 m2, 2 parkirišči na ogra...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-zelena-jama-stanovanje_6301649/
6236692,lj-moste-stanovanje,LJ-mesto,Lj. Moste-Polje,58.8,680.0,enoinpolsobno,1968,2015,VP,Zasebna ponudba,"58,8 m2, 1,5-sobno, zgrajeno l. 1968, adaptirano l. 2015, 102 m2 zemljišča, VP/2 nad., oddamo. Cena: 680,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-stanovanje_6236692/
6278708,lj-moste-stanovanje,LJ-mesto,Lj. Moste-Polje,73.4,900.0,trisobno,1965,2010,10,LJUBLJANA NEPREMIČNINE d.o.o.,"73,4 m2, 3-sobno, zgrajeno l. 1965, adaptirano l. 2010, 10/12 nad., oddamo. Cena: 900,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-stanovanje_6278708/
6263260,lj-moste-stanovanje,LJ-mesto,Lj. Moste-Polje,93.0,1500.0,trisobno,1960,2016,P,"Stoja trade, d.o.o., Ljubljana","93 m2, 3-sobno, zgrajeno l. 1960, adaptirano l. 2016, P/2 nad., oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-stanovanje_6263260/
6296146,lj-moste-stanovanje,LJ-mesto,Lj. Moste-Polje,140.0,2000.0,,2009,,,"Stoja trade, d.o.o., Ljubljana","140 m2, 4-sobno, zgrajeno l. 2009, oddamo. Cena: 2.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-stanovanje_6296146/
6302650,lj-moste-okolica-trznice-stanovanje,LJ-mesto,Lj. Moste-Polje,69.0,700.0,trisobno,2019,2019,VP,Zasebna ponudba,"69 m2, 3-sobno, adaptirano l. 2019, VP/K+P+1, pritlično stanovanje v hiši, prenovljeno, optika, bližina UKC, DIF, tržnic...",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-okolica-trznice-stanovanje_6302650/
6282664,lj-moste-pri-gimnaziji-blizina-ukc-stanovanje,LJ-mesto,Lj. Moste-Polje,140.0,2000.0,,2009,,2,Zasebna ponudba,"140 m2, 4-sobno, zgrajeno l. 2009, 2/4 nad., Stanovanje 140 m2 v Mostah oddam, oddamo. Cena: 2.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-pri-gimnaziji-blizina-ukc-stanovanje_6282664/
6302389,lj-moste-smartno-ob-savi-stanovanje,LJ-mesto,Lj. Moste-Polje,80.0,900.0,trisobno,1938,2019,1,Zasebna ponudba,"80 m2, 3-sobno, zgrajeno l. 1938, adaptirano l. 2019, 1/1 nad., Zgornje nadstropje popolnoma adaptirane meščanske hiše z...",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-smartno-ob-savi-stanovanje_6302389/
6297009,lj-moste-spanski-borci-stanovanje,LJ-mesto,Lj. Moste-Polje,14.0,250.0,Soba,1930,2015,PK,Zasebna ponudba,"14 m2, soba, zgrajena l. 1930, adaptirana l. 2015, PK/3 nad., Soba samska, opremljena, lasten števec elektrike, ogrevanj...",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-spanski-borci-stanovanje_6297009/
6297854,lj-moste-zaloska-100-sotocje-ljubljanice-stanovanje,LJ-mesto,Lj. Moste-Polje,28.0,530.0,garsonjera,1966,2014,1,Zasebna ponudba,"28 m2, garsonjera, zgrajena l. 1966, adaptirana l. 2014, 1/4 nad., Stanovanje v mirni manjši večstan. stavbi obsega hodn...",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-zaloska-100-sotocje-ljubljanice-stanovanje_6297854/
6302355,lj-moste-zelena-jama-stanovanje,LJ-mesto,Lj. Moste-Polje,60.0,750.0,trisobno,1968,2019,2,Zasebna ponudba,"60 m2, 3-sobno, zgrajeno l. 1968, adaptirano l. 2019, 2/4 nad., Popolnoma obnovljeno, mirna likacija, med Rožičevo in Ka...",https://www.nepremicnine.net/oglasi-oddaja/lj-moste-zelena-jama-stanovanje_6302355/
6301595,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,16.0,400.0,Soba,1955,,,Zasebna ponudba,"16 m2, soba, zgrajena l. 1955, Oddam sobo v kratkorocni najem, oddamo. Cena: cca 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6301595/
6254678,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,18.0,300.0,Soba,1949,,3,Zasebna ponudba,"18 m2, soba, zgrajena l. 1949, 75 m2 zemljišča, 3/3 nad., Sobo oddamo s souporabo kuhinje, kopalnice, WC. . . Cena je cc...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6254678/
6300394,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,18.0,400.0,Soba,2019,2019,,Zasebna ponudba,"18 m2, soba, adaptirana l. 2019, Soba 18 m2 prednost zaposlena in odgovorna oseba, oddamo. Cena: 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6300394/
6301076,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,49.2,700.0,dvosobno,2009,,,"Stoja trade, d.o.o., Ljubljana","49,2 m2, 2-sobno, zgrajeno l. 2009, 1. nad., oddamo. Cena: 700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6301076/
6301961,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,68.0,1100.0,dvosobno,2018,,,ABC nepremičnine d.o.o.,"68 m2, 2-sobno, zgrajeno l. 2018, oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6301961/
6295458,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,75.0,1200.0,trisobno,2010,,VP,Zasebna ponudba,"75 m2, 3-sobno, zgrajeno l. 2010, 132 m2 zemljišča, VP/1 nad., Luksuzno stanovanje z omejenim dostopom in pokrito garažo...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6295458/
6292349,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,75.0,600.0,enoinpolsobno,1938,2015,,Makra as Marko Krajner s.p.,"75 m2, 1,5-sobno, zgrajeno l. 1938, adaptirano l. 2015, pritličje, Za obdobje enajstih mesecev oddamo lično opremljeno s...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6292349/
6300188,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,75.0,900.0,trisobno,1968,,4,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","75 m2, 3-sobno, zgrajeno l. 1968, 4/13 nad., V lepo vzdrževanem bloku na Tugomerjevi ulici 2 oddamo 3-sobno stanovanje z...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6300188/
6300855,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,76.9,890.0,trisobno,1974,,,"Stoja trade, d.o.o., Ljubljana","76,9 m2, 3-sobno, zgrajeno l. 1974, oddamo. Cena: 890,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6300855/
6272170,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,86.1,1200.0,triinpolsobno,2013,,2,"Stoja trade, d.o.o., Ljubljana","86,1 m2, 3,5-sobno, zgrajeno l. 2013, 2/2 nad., oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6272170/
6293848,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,92.7,1400.0,trisobno,2009,,,"Stoja trade, d.o.o., Ljubljana","92,7 m2, 3-sobno, zgrajeno l. 2009, 5. nad., oddamo. Cena: 1.400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6293848/
6294406,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,93.5,1150.0,trisobno,2006,2019,,Agencija Barbara nepremičnine d.o.o.,"93,5 m2, 3-sobno, zgrajeno l. 2006, adaptirano l. 2019, 2. nad., V sodobnem objektu oddamo moderno prostorno stanovanje....",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6294406/
6276753,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,99.87,1400.0,trisobno,2018,,,"Stoja trade, d.o.o., Ljubljana","99,87 m2, 3-sobno, zgrajeno l. 2018, 3. nad., oddamo. Cena: 1.400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6276753/
6282387,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,114.0,1450.0,trisobno,2018,,,"Stoja trade, d.o.o., Ljubljana","114 m2, 3-sobno, zgrajeno l. 2018, oddamo. Cena: 1.450,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6282387/
6297282,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,118.0,1350.0,trisobno,2011,,1,Rocco nepremičnine d.o.o.,"118 m2, 3-sobno, dupleks, zgrajeno l. 2011, 1/M, oddamo. Cena: 1.350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6297282/
6158126,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,137.39,2100.0,petsobno,2005,,3,LJUBLJANA NEPREMIČNINE d.o.o.,"137,39 m2, 5 in večsobno, zgrajeno l. 2005, 3/4 nad., V Spodnji Šiški, na odlični in mirni lokaciji, oddamo luksuzno opr...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6158126/
6287355,lj-siska-stanovanje,LJ-mesto,Lj. Šiška,166.92,2200.0,trisobno,2008,,,"Stoja trade, d.o.o., Ljubljana","166,92 m2, 3-sobno, zgrajeno l. 2008, oddamo. Cena: 2.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-stanovanje_6287355/
6290127,lj-siska-vodnikov-dvor-stanovanje,LJ-mesto,Lj. Šiška,90.0,1150.0,trisobno,2006,2016,2,Zasebna ponudba,"90 m2, 3-sobno, zgrajeno l. 2006, adaptirano l. 2016, 2/6 nad., 90 m2, 3-sobno delno opremljeno moderno stanovanje na iz...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-vodnikov-dvor-stanovanje_6290127/
6284677,lj-siska-bellevie-stanovanje,LJ-mesto,Lj. Šiška,114.4,1450.0,trisobno,2019,,2,"Studio Domicil, d.o.o., Ljubljana","114,4 m2, 3-sobno, zgrajeno l. 2019, 2/4 nad., Ob parku Tivoli, v novi soseski Bellevue, nekaj minut sprehoda do strogeg...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-bellevie-stanovanje_6284677/
6301507,lj-siska-celovska-stanovanje,LJ-mesto,Lj. Šiška,66.4,750.0,trisobno,1968,2019,6,Nepremičnina posredovanje d.o.o.,"66,4 m2, 3-sobno, zgrajeno l. 1968, adaptirano l. 2019, 6/8 nad., oddamo. Cena: cca 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-celovska-stanovanje_6301507/
6294563,lj-siska-celovska-cesta-stanovanje,LJ-mesto,Lj. Šiška,71.0,850.0,trisobno,1975,,9,"GAZELA NEPREMIČNINE, Jelka Perner s.p.","71 m2, 3-sobno, zgrajeno l. 1975, 9/12 nad., oddamo. Cena: 850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-celovska-cesta-stanovanje_6294563/
6301394,lj-siska-celovski-dvori-stanovanje,LJ-mesto,Lj. Šiška,105.2,920.0,trisobno,2009,,,Impressa d.o.o.,"105,2 m2, 3-sobno, zgrajeno l. 2009, 9. nad., Oddamo delno opremljeno stanovanje v naselju Celovški dvori. Vselitev po d...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-celovski-dvori-stanovanje_6301394/
6290675,lj-siska-cena-s-stroski2-parkirni-mesti-stanovanje,LJ-mesto,Lj. Šiška,198.0,1800.0,trisobno,2011,,5,Real Go d.o.o.,"198 m2, 3-sobno, zgrajeno l. 2011, 5/5 nad., oddamo. Cena: 1.800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-cena-s-stroski2-parkirni-mesti-stanovanje_6290675/
6297056,lj-siska-ob-celovski-cesti-stanovanje,LJ-mesto,Lj. Šiška,66.4,800.0,trisobno,1968,2019,6,Zasebna ponudba,"66,4 m2, 3-sobno, zgrajeno l. 1968, adaptirano l. 2019, 6/8 nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-ob-celovski-cesti-stanovanje_6297056/
6301501,lj-siska-ob-vodnikovi-c-stanovanje,LJ-mesto,Lj. Šiška,70.0,600.0,dvosobno,1999,,,Lares nepremičninska družba d.o.o.,"70 m2, 2-sobno, zgrajeno l. 1999, 1. nad., Stanovanje predstavlja eno etažo stanovanjske hiše. Je urejeno in popolnoma o...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-ob-vodnikovi-c-stanovanje_6301501/
6300558,lj-siska-pod-hribom-stanovanje,LJ-mesto,Lj. Šiška,20.0,300.0,Soba,1963,2010,1,Larimar nepremičnine d.o.o.,"20 m2, soba, zgrajena l. 1963, adaptirana l. 2010, 1/1 nad., posredujemo pri oddaji samostojne sobe v trisobnem stanovan...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-pod-hribom-stanovanje_6300558/
6298370,lj-siska-spodnja-stanovanje,LJ-mesto,Lj. Šiška,74.0,700.0,dvosobno,1947,2001,1,Zasebna ponudba,"74 m2, 2-sobno, zgrajeno l. 1947, adaptirano l. 2001, 1/3 nad., 2-sobno, površine 74 m2, v prvem nadstropju večstanovanj...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-spodnja-stanovanje_6298370/
6299811,lj-siska-spodnja-stanovanje,LJ-mesto,Lj. Šiška,110.0,1100.0,trisobno,1933,2019,VP,Zasebna ponudba,"110 m2, 3-sobno, zgrajeno l. 1933, adaptirano l. 2019, VP/4 nad., veliko 3-sobno, prenovljeno, nova CK, nova okna, TK-op...",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-spodnja-stanovanje_6299811/
6297786,lj-siska-trg-komandanta-staneta-stanovanje,LJ-mesto,Lj. Šiška,54.0,680.0,dvosobno,2008,,3,Pronaj d.o.o.,"54 m2, 2-sobno, zgrajeno l. 2008, 3/4 nad., oddamo. Cena: 680,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-siska-trg-komandanta-staneta-stanovanje_6297786/
6301279,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,35.6,400.0,enosobno,1962,2014,1,Zasebna ponudba,"35,6 m2, 1-sobno, zgrajeno l. 1962, adaptirano l. 2014, 1/4 nad., stanovanje v bližini fe in fmf, oddamo. Cena: 400,00 E...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6301279/
6302451,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,40.0,600.0,enosobno,2014,2014,P,Zasebna ponudba,"40 m2, 1-sobno, adaptirano l. 2014, P/1 nad., Oddamo popolnoma opremljeno moderno stanovanje, v celoti obnovljeno leta 2...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6302451/
6302233,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,50.5,650.0,enoinpolsobno,2004,,,"Stoja trade, d.o.o., Ljubljana","50,5 m2, 1,5-sobno, zgrajeno l. 2004, pritličje, oddamo. Cena: 650,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6302233/
6301511,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,61.05,800.0,dvoinpolsobno,2009,,,LJUBLJANA NEPREMIČNINE d.o.o.,"61,05 m2, 2,5-sobno, zgrajeno l. 2009, oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6301511/
6298560,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,67.0,890.0,trisobno,1974,2018,,"Think Slovenia, TS1 d.o.o.","67 m2, 3-sobno, zgrajeno l. 1974, adaptirano l. 2018, Popolnoma prenovljeno 3 sobno stanovanje na lahko dostopni lokacij...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6298560/
6302695,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,78.0,270.0,Soba,1980,,2,Zasebna ponudba,"78 m2, soba, zgrajena l. 1980, 2/2 nad., oddamo. Cena: 270,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6302695/
6299792,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,80.0,790.0,dvosobno,2002,,3,Zasebna ponudba,"80 m2, 2-sobno, zgrajeno l. 2002, 3/4 nad., moderno opremljeno 2 sobno stanovanje, kateremu dodatno pripada še shramba (...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6299792/
6267108,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,81.0,1350.0,trisobno,2014,,,Agencija Elite d.o.o.,"81 m2, 3-sobno, zgrajeno l. 2014, Izredno lepo, moderno opremljeno stanovanje velikosti 81 m2 se nahaja v 2. nadstropju ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6267108/
6237588,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,90.5,1700.0,,1951,2017,,"Stoja trade, d.o.o., Ljubljana","90,5 m2, 4-sobno, zgrajeno l. 1951, adaptirano l. 2017, pritličje, oddamo. Cena: 1.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6237588/
6277522,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,90.5,1700.0,triinpolsobno,1952,2018,,"STAN nepremičnine d.o.o., Ljubljana","90,5 m2, 3,5-sobno, zgrajeno l. 1952, adaptirano l. 2018, Oddamo tri in pol sobno stanovanje v Rožni dolini primerno za ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6277522/
6301541,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,100.0,1100.0,,1933,2018,,LJUBLJANA NEPREMIČNINE d.o.o.,"100 m2, 4-sobno, zgrajeno l. 1933, adaptirano l. 2018, oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6301541/
6254405,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,100.0,1700.0,,1952,,,LJUBLJANA NEPREMIČNINE d.o.o.,"100 m2, 4-sobno, zgrajeno l. 1952, oddamo. Cena: 1.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6254405/
6300870,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,106.2,1690.0,,2004,,,"Stoja trade, d.o.o., Ljubljana","106,2 m2, 4-sobno, zgrajeno l. 2004, 1. nad., oddamo. Cena: 1.690,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6300870/
6288225,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,125.0,1000.0,petsobno,2019,2019,2,"GAZELA NEPREMIČNINE, Jelka Perner s.p.","125 m2, 5 in večsobno, adaptirano l. 2019, 2/2 nad., oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6288225/
6297820,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,146.3,2400.0,,1996,2019,1,LJUBLJANA NEPREMIČNINE d.o.o.,"146,3 m2, 4-sobno, zgrajeno l. 1996, adaptirano l. 2019, 1/3 nad., oddamo. Cena: 2.400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6297820/
6119316,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,149.7,2500.0,trisobno,2001,2016,,Garant - Gabrijela Smuk s.p.,"149,7 m2, 3-sobno, zgrajeno l. 2001, adaptirano l. 2016, 2. nad., Dostop do stanovanja je z zasebnim dvigalom. Stanovanj...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6119316/
6245173,lj-vic-stanovanje,LJ-mesto,Lj. Vič-Rudnik,150.0,2500.0,trisobno,2000,,,"Stoja trade, d.o.o., Ljubljana","150 m2, 3-sobno, zgrajeno l. 2000, 4. nad., oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-stanovanje_6245173/
6283802,lj-vic-500-m-od-viske-cerkve-na-trzaski-stanovanje,LJ-mesto,Lj. Vič-Rudnik,55.0,650.0,dvosobno,1968,2014,P,Zasebna ponudba,"55 m2, 2-sobno, zgrajeno l. 1968, adaptirano l. 2014, P/4 nad., Stanovanje, 2 sobno, popolnoma preurejeno 2014, oddam v ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-500-m-od-viske-cerkve-na-trzaski-stanovanje_6283802/
6302647,lj-vic-blizina-murgel-stanovanje,LJ-mesto,Lj. Vič-Rudnik,80.0,650.0,trisobno,1992,2017,2,Zasebna ponudba,"80 m2, 3-sobno, zgrajeno l. 1992, adaptirano l. 2017, 2/2 nad., 83 m2, mansarda, zgrajena l. 1992, adaptirana l. 2017, 2...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-blizina-murgel-stanovanje_6302647/
6302629,lj-vic-cesta-v-mestni-log-stanovanje,LJ-mesto,Lj. Vič-Rudnik,40.6,570.0,enosobno,1991,,2,Zasebna ponudba,"40,6 m2, 1-sobno, zgrajeno l. 1991, 2/2 nad., oddamo. Cena: 570,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-cesta-v-mestni-log-stanovanje_6302629/
6258738,lj-vic-dolgi-most-stanovanje,LJ-mesto,Lj. Vič-Rudnik,33.5,650.0,enosobno,2019,,P,Nepremičnine in cenitve Mitnica Uroš Jere s.p.,"33,5 m2, 1-sobno, zgrajeno l. 2019, P/2 nad., S 1.12.2019 bodo v novi večstanovanjski stavbi na Viču, v bližini dolgega ...",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-dolgi-most-stanovanje_6258738/
6295629,lj-vic-dolgi-most-stanovanje,LJ-mesto,Lj. Vič-Rudnik,78.0,980.0,trisobno,2003,2003,,"BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p.","78 m2, 3-sobno, zgrajeno l. 2003, adaptirano l. 2003, 27 m2 zemljišča, pritličje, oddamo. Cena: 980,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-vic-dolgi-most-stanovanje_6295629/
